Subj,Item,Trnsp,scrb,rt
43,7,A,631.6140863247961,501.2070301388479
43,8,A,544.4469968258129,542.8663696390353
43,9,A,691.4430572292291,638.7187134450699
43,10,A,686.1513977497316,672.7983689216003
43,11,A,506.3447883044744,526.9790314559682
43,12,A,650.917709096405,595.0265783826558
43,13,A,599.1430695006501,588.2157932550988
43,14,A,542.7329214096227,507.3137395605374
43,15,A,621.1476021683434,585.0508297809201
43,16,A,551.9909283619008,628.7023092900685
43,17,A,636.4678880242631,655.259069339935
43,18,A,579.5678670604491,748.9619239282489
43,19,A,681.1618809282186,676.5806631785451
43,20,A,584.1220748926868,558.7970634291412
43,21,A,506.503471975104,456.92108300622147
43,22,A,747.2297913387288,770.3256249071478
43,23,A,512.6006332170864,581.4494698398814
43,24,A,689.039921577745,493.27096144757405
43,25,A,522.1110622006812,632.3567995122393
43,26,A,563.1139696555924,556.7763031845489
43,27,A,545.9494200748331,532.015901334242
43,28,A,541.5223132377201,466.7584284582008
43,29,A,654.4012335100142,608.1322586132997
43,30,A,619.9177829523182,614.0414843466663
43,31,A,611.1555728547297,636.43911037889
43,32,A,554.6451504962806,609.911356018781
43,33,A,615.1378948148853,581.6340679038842
43,34,A,538.9644956642977,547.2426851604973
43,35,A,531.9245698003199,713.8943971013391
43,36,A,654.3789398127101,665.7452671526656
43,37,A,511.7859091657184,547.6123772483188
43,38,A,548.3439698375535,593.6169504506622
43,39,A,612.7127066035226,695.1646973634241
43,40,A,614.7093166589386,528.864136413174
43,41,A,561.1045061792058,578.4775008937744
43,42,A,677.3031212446358,729.5321183212471
43,43,A,668.8652239230041,578.1877216019471
43,44,A,637.8289065059842,844.0568449896406
43,45,A,618.9913953908379,842.4599284453009
43,46,A,660.0826900774214,523.7380472951957
43,47,A,536.526482116655,547.5564458397715
43,48,A,692.6417148776688,689.1980049711079
43,49,A,581.4873671159796,626.4615714753662
43,50,A,718.8430747825109,664.9336232241092
43,51,A,636.1528940223792,563.9265238147512
43,52,A,555.563431928958,706.9205900671792
43,53,A,503.2171807414023,593.0850693590527
43,54,A,551.7950886162835,604.6633163202189
43,55,A,709.1667430757121,736.5030513516575
43,56,A,577.9056993955323,523.4508515896999
43,57,A,683.1584419285073,564.104468979246
43,58,A,616.4406087094146,649.0728306523582
43,59,A,514.5182416545617,582.1909550622858
43,60,A,494.87675909407915,563.1746602494276
43,61,A,637.4759195284955,609.5949301596502
43,62,A,686.9322878103915,669.1272507578786
43,63,A,522.2130794617542,550.3686044187706
43,64,A,714.36607949008,692.1679454167206
43,65,A,550.5617630039454,586.8443164822012
43,66,A,406.3390621719367,531.9818156888846
43,67,A,609.3577752080439,600.6135007685443
43,68,A,622.1325057181027,680.5674943051056
43,69,A,546.1104913009414,611.8997199794561
43,70,A,518.3177588668489,591.487413203666
43,71,A,570.7650670879976,462.9758030844153
43,72,A,542.7740302184776,590.0407981447464
43,73,A,442.8757424729507,561.6979046294858
43,74,A,578.5513508791689,627.7019546026893
43,75,A,561.9827658252814,634.8454901550815
43,1,B,466.0450731792108,559.5866066708535
43,2,B,639.1511376540714,672.5490352600008
43,3,B,417.41630359369617,596.9640128295654
43,4,B,624.3808852855071,779.7194638093906
43,5,B,590.2397791295007,676.3021578749764
43,6,B,588.1646345663585,651.4559524802668
43,7,B,645.360548164842,764.5387065114638
43,8,B,531.1894397721693,687.577356691673
43,9,B,531.0341828596258,550.4448328138762
43,10,B,576.717883311151,761.6704480669295
43,11,B,591.3795516947789,807.6339524850811
43,12,B,576.1301444009468,702.59528223366
43,13,B,610.8761365170417,679.9173948594441
43,14,B,534.4280567566433,712.1817169943364
43,15,B,561.9157652390846,659.4331329897418
43,16,B,650.3211675868688,625.5369991915245
43,17,B,585.8427417511532,738.3419270204834
43,18,B,606.4516494487423,753.7913232459293
43,19,B,699.6288662564295,691.7325915240679
43,20,B,497.62568823583615,563.4612666145308
43,21,B,620.3314276236974,696.5013627150792
43,22,B,788.5701641044976,766.5573231821386
43,23,B,421.10497681295334,604.5864818187412
43,24,B,628.4339922067235,552.1157063718927
43,25,B,610.6374946215394,709.7253643286848
43,26,B,621.5194961848734,738.8489593421453
43,27,B,516.1655960879284,681.4980513926791
43,28,B,489.4430440170888,643.3159153583746
43,29,B,566.6658780103763,755.3765570740542
43,30,B,474.630785505294,581.4520800889983
43,31,B,527.5206645145569,690.9466875720594
43,32,B,561.4144139561913,563.0471491355429
43,33,B,676.3024956062004,783.4517051509649
43,34,B,608.3849139085315,747.4920575610284
43,35,B,584.8599356086899,800.181579087191
43,36,B,669.1251043463284,757.4509645395784
43,37,B,557.2751273828949,661.8800836433761
43,38,B,564.1225871447364,700.0989292554017
43,39,B,651.9630010628064,683.9289108048667
43,40,B,616.9787786972868,650.6660703869812
43,41,B,545.1858564367355,589.1938453732594
43,42,B,738.8958228083,762.7863586629949
43,43,B,692.5331761247005,638.905878817973
43,44,B,538.6538010400791,872.3351818125667
43,45,B,598.3012353163053,525.1595910929899
43,46,B,584.2924840583781,652.3559179570558
43,47,B,627.5775922608791,561.586726773798
43,48,B,630.4597748608072,757.041984964372
43,49,B,612.9562211674112,684.7841164713755
43,50,B,609.8752884471601,617.7994073364287
43,51,B,648.8992144304041,786.923594395781
43,52,B,516.2218761392883,619.9691333109377
43,53,B,507.68924336321885,626.8451803201309
43,54,B,660.2058923027947,658.7483624067953
43,55,B,697.744577469966,861.2366902106126
43,56,B,413.3136154650791,707.4243178660412
43,57,B,640.6299725878054,690.0882702674306
43,58,B,501.32623422367385,738.2282311115902
43,59,B,634.1713881734553,769.885254788766
43,60,B,609.7297312203497,610.1403971275998
43,61,B,603.1604802391836,609.4560880853593
43,62,B,690.9545724303077,705.9741540565757
43,63,B,612.9852798367785,660.0465913490644
43,64,B,700.2454748931103,975.3505249541445
43,65,B,623.8827191806319,824.8035522089882
43,66,B,592.1351376402414,622.20401593951
43,67,B,680.2086865030592,554.373063857543
43,68,B,575.9118788725314,687.3426234133052
43,69,B,532.3984763656637,748.7286091960812
43,70,B,610.6683154835218,770.22766661179
43,71,B,582.1712273203099,583.1650108852691
43,72,B,508.2165678076667,763.9845009026969
43,73,B,539.3110379768302,664.1121515718709
43,74,B,635.8535404400875,890.4653223695177
43,75,B,672.7353799775115,684.425944508262
43,1,C,510.22502680370553,701.3443807759967
43,2,C,643.5107007061863,620.8362864797233
43,3,C,521.1285665131237,656.4366465657054
43,4,C,666.7162018187724,823.0611952562894
43,5,C,599.5876882932873,537.8397557240366
43,6,C,556.0333529810982,815.5576544844276
43,7,C,548.692251266192,672.5351498498384
43,8,C,413.95713695574284,571.5275928412126
43,9,C,638.7645401335849,799.264992025292
43,10,C,605.4596403285229,789.5171804489936
43,11,C,615.243653984967,807.9599943533105
43,12,C,607.0599484816759,713.0170512404932
43,13,C,551.7694506274677,724.2341285342778
43,14,C,617.3475600539848,743.5524684486413
43,15,C,607.5867816524692,814.4001492621816
43,16,C,637.6175263066223,840.1647989470343
43,17,C,563.983773271266,754.0788447361351
43,18,C,620.1996581606791,738.2132975372837
43,19,C,694.2142515832124,704.4595582338444
43,20,C,613.7328952205792,690.8910627954155
43,21,C,576.8655821166958,714.1681180682713
43,22,C,721.7324318777682,839.4197177510439
43,23,C,492.6211785787241,728.777144627013
43,24,C,677.4138910423795,599.4104626862521
43,25,C,544.9833551945173,767.5269523163494
43,26,C,644.0312945888392,745.3264461081792
43,27,C,471.2515218466136,626.3392715838194
43,28,C,546.0715643899105,819.8036508301648
43,29,C,618.9885483845247,726.7032297081023
43,30,C,616.1608262152777,721.963426633617
43,31,C,556.381443265563,695.1622389231223
43,32,C,544.109420345447,689.9696646579614
43,33,C,570.6436328315664,771.1266371606719
43,34,C,563.4446787980614,648.2433901798404
43,35,C,655.2922352262981,665.5554191582349
43,36,C,643.1220953434806,723.5337061572902
43,37,C,609.1480375926337,697.8189924451987
43,38,C,555.2027720095849,743.895017889916
43,39,C,741.5890991727077,829.8944320678495
43,40,C,503.6576598953784,650.0875007254889
43,41,C,466.3622671603423,546.0092218211962
43,42,C,776.7685178782649,932.6232358301452
43,43,C,595.6412684187262,744.4441188465058
43,44,C,612.5833798574561,828.5414906196381
43,45,C,624.1629684512724,827.1790495983803
43,46,C,566.8060889108322,637.9567213637918
43,47,C,643.8945364972467,669.3650464821366
43,48,C,678.8315610145422,722.1061866299381
43,49,C,536.6768733083929,627.4834409482892
43,50,C,663.594781964654,813.0175755671479
43,51,C,703.0789534025042,846.9872593360182
43,52,C,581.4605654596307,681.1546529647995
43,53,C,504.66135581999043,663.5237911800854
43,54,C,549.8322010868708,664.3349351116026
43,55,C,683.1580463333898,853.9722572606354
43,56,C,633.8482684770878,698.4584859875439
43,57,C,684.3094701577505,652.4559708134854
43,58,C,606.8894623976284,743.9931020603011
43,59,C,519.056721443307,598.4834139223108
43,60,C,573.1327506180089,600.3965088843221
43,61,C,545.6340566595255,654.1052567628217
43,62,C,815.7245266605319,864.3192819397947
43,63,C,495.1945137056782,619.7879517165875
43,64,C,676.0637271159828,816.785766591231
43,65,C,564.4447790449406,713.2332977255156
43,66,C,485.35858209105317,525.368293175947
43,67,C,664.197394275823,797.2186860294269
43,68,C,593.4877912254169,707.5828044313331
43,69,C,531.43610996847406,752.914767026716
43,70,C,524.4290615355901,837.1683286797637
43,71,C,527.1795228777274,800.8990061066557
43,72,C,598.2856402403902,723.9764412401648
43,73,C,554.3983804892846,708.5669831312023
43,74,C,577.808495874454,699.0217142663433
43,75,C,637.5710439080792,797.9212228462711
43,1,D,542.1484515614378,717.2644677412048
43,2,D,608.4078766076548,688.6228140771877
43,3,D,565.3706766806674,743.4093184601616
43,4,D,612.1247946392759,740.4241030427287
43,5,D,555.6448040931245,720.0051914945224
43,6,D,635.4378708848337,744.0407231140132
43,7,D,668.2845482743986,724.0399904336116
43,8,D,565.6489890195462,710.7364615542464
43,9,D,483.75554386029614,804.2842670830754
43,10,D,628.2894138067811,777.6705346376841
43,11,D,655.149074610527,778.2487841317918
43,12,D,661.0393011439629,878.7972833084859
43,13,D,572.4167372882916,601.1270284348075
43,14,D,543.9066129796443,700.1401844827875
43,15,D,643.5043606653662,702.7041233693091
43,16,D,562.2421621877588,788.7560596995797
43,17,D,608.0936263328948,673.2757138283516
43,18,D,601.926470584315,683.8551171700267
43,19,D,611.2873472160899,668.398192369111
43,20,D,522.0998576366469,596.4720630910862
43,21,D,654.8484214781845,828.650003298985
43,22,D,652.765770767099,805.0276996858556
43,23,D,549.0398864613809,807.7449263222949
43,24,D,569.9485003380225,472.78217683600684
43,25,D,566.5897532375586,677.9062147819097
43,26,D,620.6001576213487,647.567173359801
43,27,D,428.369025651224,516.730659642888
43,28,D,600.5018553486134,668.1259943473874
43,29,D,595.8009974137069,828.2664919325904
43,30,D,588.0498231836225,787.2589923377498
43,31,D,593.076872482735,733.9539272760023
43,32,D,481.3792205871195,637.8091131863446
43,33,D,694.7690016900019,1010.3463448349605
43,34,D,568.1584175726443,590.4500157547283
43,35,D,538.8331024033441,728.3428824856991
43,36,D,583.0569555619197,697.8087613229567
43,37,D,542.471621952182,693.8216799821222
43,38,D,508.06129672807856,520.3202885855092
43,39,D,559.8035916376552,634.4981172017407
43,40,D,670.6240319249622,730.1554665608124
43,41,D,549.767582105973,589.8645662435113
43,42,D,640.2209526432302,784.1782907736801
43,43,D,559.2343354259108,577.1583091716885
43,44,D,544.0512449136095,817.4827803077332
43,45,D,696.2799359280305,758.102056082181
43,46,D,584.6509825328063,628.3768875963626
43,47,D,687.1636952008234,560.0559132132294
43,48,D,666.1543833554456,647.8939181963942
43,49,D,585.0630668771157,759.9970863496995
43,50,D,694.6111506805546,778.8606134888646
43,51,D,621.7309446497443,772.0802928784366
43,52,D,584.502168463626,693.3701078915208
43,53,D,491.85626072530346,624.6578427045638
43,54,D,586.0220253532957,777.8351883655017
43,55,D,734.9456963515227,868.53900437907
43,56,D,560.5882122801795,679.1314237875511
43,57,D,691.9781566342315,709.3753319376445
43,58,D,532.2352881983626,777.5288275362454
43,59,D,532.2827508883238,947.7414488351122
43,60,D,512.4972139393099,653.73629726811
43,61,D,674.6196687756016,645.5356342514569
43,62,D,656.7073805905195,664.560967904059
43,63,D,564.2915653783234,628.9725097856441
43,64,D,664.5168801808913,956.4336276982829
43,65,D,656.8965476058244,774.2104301168619
43,66,D,595.237284561986,678.5782522105014
43,67,D,648.7138538144095,578.9705781250595
43,68,D,645.35623858423,773.1372891962352
43,69,D,563.2437230371454,760.7454299947386
43,70,D,579.9951178701872,834.7367403361515
43,71,D,617.7742573487724,684.4463645152874
43,72,D,581.8397352971762,961.4769855645721
43,73,D,487.62225448035497,702.7547255049471
43,74,D,523.70587494132,589.8780265982648
43,75,D,691.3834497956808,794.3033445374515
44,1,A,559.6094700565251,534.9893088962212
44,2,A,665.648205468944,611.9977257932433
44,3,A,638.2782698708127,555.8154235590022
44,4,A,720.5009189878933,577.4789801439156
44,5,A,611.441239814901,530.8852440567719
44,6,A,658.4106895182811,605.6351542582674
44,7,A,641.4000834090735,677.4826553651519
44,8,A,558.6546642505792,557.2266919546759
44,9,A,694.7159991975172,701.7669632692963
44,10,A,686.4924265795662,567.4477687682714
44,11,A,654.8303383075282,667.9901922451706
44,12,A,656.5299023800268,775.5998820575492
44,13,A,695.6769269937364,571.6226825881485
44,14,A,657.0255303947414,609.8086678928495
44,15,A,669.9618640475585,608.8660098978405
44,16,A,596.597943829426,607.822805482122
44,17,A,693.2439887920875,806.9879502786798
44,18,A,620.6345016722294,617.3386533576546
44,19,A,756.9709743368655,558.2763250478207
44,20,A,580.331148200484,488.43265782743316
44,21,A,732.2028458724742,546.694654652303
44,22,A,654.892587033893,622.022225686531
44,23,A,717.5830926509117,545.9951107243897
44,24,A,668.035439445558,501.2644939723509
44,25,A,669.0532029893511,649.3707548366901
44,26,A,698.6509587799466,497.36340391674076
44,27,A,485.05211987807024,622.063912707802
44,28,A,665.7176979119929,674.6800512974961
44,29,A,726.1657423862861,559.7116258485278
44,30,A,667.2326847907775,556.8323369796348
44,31,A,593.1590177313692,697.0947306122109
44,32,A,512.1134985650444,623.0797518122234
44,33,A,631.9622610670034,630.9793687776078
44,34,A,576.636759881671,625.8534821355439
44,35,A,639.4858571014648,697.1532799333643
44,36,A,739.6703718537422,654.4066690375847
44,37,A,629.3064928195272,532.0105719295877
44,38,A,593.1783590222205,582.764891076619
44,39,A,673.3346185608327,632.2597513505
44,40,A,673.7842423825678,469.73268783241025
44,41,A,589.9892599807849,638.2581615431641
44,42,A,679.6514505514532,637.6206721954638
44,43,A,724.9459374018211,455.13330782608557
44,44,A,645.8414436269222,648.478978158794
44,45,A,718.8132031715211,581.0657694496155
44,46,A,636.7212673252484,465.52990232604657
44,47,A,669.9125823747008,479.12322958745244
44,48,A,630.9467964034396,607.7811999156675
44,49,A,617.11525379903685,466.6078720206335
44,50,A,691.6876973996597,687.0025777122408
44,51,A,731.4252177553319,695.7739360076541
44,52,A,600.8368329811296,603.170461574587
44,53,A,549.0205207735135,561.8897823516317
44,54,A,729.1060959392337,604.5398022753957
44,55,A,717.1324148244861,571.0010218469235
44,56,A,690.1375203484238,564.9894933644123
44,57,A,703.9620248064539,558.2882691685749
44,58,A,604.6669791997799,574.5439949974976
44,59,A,538.3280300497071,606.295987614539
44,60,A,660.5201037497744,540.1849075572346
44,61,A,579.5099449219422,507.001059233802
44,62,A,763.4500946470588,667.9903850169998
44,63,A,617.9405849162681,631.1452805024243
44,64,A,859.8363021952306,599.0129095293855
44,65,A,624.6166137802654,657.620339816932
44,66,A,518.7560002144919,484.36726995125815
44,67,A,793.0419345904056,650.5059074937074
44,68,A,577.4746226094195,504.28160815852317
44,69,A,603.3494409435156,630.6954390379328
44,70,A,649.3713348054215,708.7617395837692
44,71,A,621.9022635176892,567.7701187373792
44,72,A,680.7065024350874,670.5861685324713
44,73,A,561.5520141049656,496.7898093634913
44,74,A,637.5977154865204,699.9818557462053
44,75,A,728.0650308939818,651.3640948068523
44,1,B,572.7648302531964,612.3675007631821
44,2,B,673.0354780988291,719.3482985241668
44,3,B,546.884159815343,647.4441157576331
44,4,B,632.9805836496723,662.7064481864796
44,5,B,660.318430018367,596.6375828842429
44,6,B,611.4662745784613,711.3775802187498
44,7,B,626.817959852478,687.4838310860084
44,8,B,599.9100414005167,745.9795064382445
44,9,B,681.3715360474687,629.1819699388026
44,10,B,627.0371200056147,747.6389119899325
44,11,B,595.8522989826048,564.5886330850926
44,12,B,732.9033708174892,571.616328091668
44,13,B,681.3589560709883,699.6125340191134
44,14,B,621.6050099441586,635.0750167412468
44,15,B,638.0146910174603,582.6992097860959
44,16,B,652.9029479303,629.0853523093352
44,17,B,679.4609103329999,737.7486239257752
44,18,B,828.4052013229375,693.7574283137839
44,19,B,718.657814732319,542.0230376555967
44,20,B,688.6447287697808,548.4491444950748
44,21,B,644.1473299528687,580.7739576993831
44,22,B,766.7328509551121,735.2550867102582
44,23,B,583.851867368104,649.6345275574338
44,24,B,700.2535146016223,655.0514061745063
44,25,B,659.8472087068484,669.5663876854348
44,26,B,700.9270919174785,719.9271502718997
44,27,B,616.0923555334462,651.9801714608325
44,28,B,609.7740819187006,710.8355262140032
44,29,B,727.0482577846572,740.0818722737982
44,30,B,698.0201175796115,652.9558820131091
44,31,B,628.7058626404221,629.8198722553371
44,32,B,598.9925409773416,647.0523198012705
44,33,B,728.4183577656064,589.7397594498341
44,34,B,620.4071361451419,748.3715255033311
44,35,B,550.3076699442976,698.2640801207724
44,36,B,647.0440955171672,716.2517593475393
44,37,B,614.7132995740689,588.2388078905826
44,38,B,612.3120296820687,770.2389848790594
44,39,B,537.6874515550234,610.4097571656084
44,40,B,614.1511062945347,530.0388609000537
44,41,B,534.4659836417228,606.4142059214664
44,42,B,725.0165773084341,702.9306841761327
44,43,B,690.5638521129925,701.3431802753774
44,44,B,685.7397539797715,632.5725518506133
44,45,B,691.38773863482,628.4217640979177
44,46,B,665.4589905582031,654.6792957698664
44,47,B,716.9637819295864,652.7224937030874
44,48,B,711.5004204598517,488.93987831265406
44,49,B,592.3961692042931,663.7719222296132
44,50,B,642.4474180343109,637.0596812649401
44,51,B,677.1924003027481,759.4541291942481
44,52,B,614.2477392158758,540.7760267455585
44,53,B,547.6779271371831,529.3424100589987
44,54,B,668.220411454666,547.5289668253153
44,55,B,762.1107299680875,746.2108272431759
44,56,B,634.1098596493587,682.3235037315599
44,57,B,813.2428309336452,555.4646439387008
44,58,B,661.4071280141513,742.8981562317506
44,59,B,741.7508194848639,759.4414856821618
44,60,B,599.1377556444213,539.0812472374043
44,61,B,662.50275918587,703.4421049196435
44,62,B,758.3718798149766,652.4003616379721
44,63,B,611.0142355698831,569.4660341209207
44,64,B,641.2512497429452,687.4163940978991
44,65,B,647.426370632807,619.0276569958824
44,66,B,513.211922922908,609.6368727199964
44,67,B,763.042345864397,582.5149334215498
44,68,B,553.4855775969178,559.1036424060171
44,69,B,633.291313448322,618.204424967747
44,70,B,601.0129593372383,649.6731023637445
44,71,B,573.6552704601787,423.9973385157653
44,72,B,620.8737549689962,773.8978903132082
44,73,B,539.2996214810286,622.9039581057739
44,74,B,746.3206287714233,747.7273678181283
44,75,B,700.0356366992921,531.3571434362932
44,1,C,594.0268406690794,559.3693068575956
44,2,C,663.3281853343115,584.3497240630131
44,3,C,591.173345947105,680.8706615292207
44,4,C,745.7161630254695,717.5949161825948
44,5,C,668.7087488356083,644.5433844515544
44,6,C,604.362645750486,757.8938530954429
44,7,C,636.1970543710078,756.838684218391
44,8,C,572.6637895780549,607.4899516954208
44,9,C,741.0794661053587,722.0748631129902
44,10,C,678.14009921975,770.2482497403992
44,11,C,682.5592608243686,697.5466183379096
44,12,C,700.7041791851466,784.4595625087735
44,13,C,668.5280206018074,741.0661949374963
44,14,C,631.3174755301234,678.4130706039979
44,15,C,641.9960398187302,592.5922407367904
44,16,C,549.1338221975977,531.2667082243088
44,17,C,614.1557152085106,601.2426939132823
44,18,C,631.3176050985867,786.1055506244207
44,19,C,587.3179756538489,523.9329231191261
44,20,C,621.3728763449831,514.3641530890859
44,21,C,633.487420265523,614.4236999856676
44,22,C,737.1333618915526,676.5839038911804
44,23,C,595.7013936202052,739.4031748851397
44,24,C,738.5348412135879,472.549899800291
44,25,C,595.6087808764404,794.1301106742791
44,26,C,585.4239686900935,579.5532981709459
44,27,C,591.9452325315167,606.3459454181104
44,28,C,612.0125290008983,734.271637899683
44,29,C,752.6115505026565,598.9041654607977
44,30,C,582.5201264880163,649.8171024690103
44,31,C,648.7078114085355,609.7354975448152
44,32,C,623.1951539058716,749.7187892173966
44,33,C,801.6698235248755,741.0316208438452
44,34,C,608.51318578948,592.0716727155441
44,35,C,634.4028532490697,792.1009067674642
44,36,C,662.7539540158348,675.4392379381521
44,37,C,640.4704115067652,503.3423979449148
44,38,C,614.1877763550167,617.9919704651232
44,39,C,639.6499850568025,619.1887035740189
44,40,C,735.5137500193414,630.5475797971817
44,41,C,676.0251590546545,617.4331977208135
44,42,C,722.6107695105162,742.4677505802115
44,43,C,683.950316533547,595.5882177899897
44,44,C,626.2386341929723,669.7480066558966
44,45,C,764.245322057845,808.6300210440688
44,46,C,565.4440408289702,651.8737819674402
44,47,C,685.6325290061353,559.8900216651089
44,48,C,662.0717619028683,801.0813620785098
44,49,C,551.525060176595,599.3318995697188
44,50,C,781.5148502640354,686.9433274489782
44,51,C,657.1076467383566,650.4227966699198
44,52,C,545.2989487362963,589.7147360653257
44,53,C,469.6691264113845,559.4146031898131
44,54,C,645.931760005129,801.8747242125295
44,55,C,704.4793568261571,710.2440924134389
44,56,C,561.7779008203406,682.9653609185712
44,57,C,735.4250667798825,833.5755790519079
44,58,C,762.8817942940434,798.8439973097462
44,59,C,589.3927722473833,753.6711331993888
44,60,C,647.5487799823708,593.93608051359
44,61,C,610.7891992509092,752.3049921564527
44,62,C,654.1686698312701,669.8852319580125
44,63,C,765.0925191241427,623.8581916451408
44,64,C,671.8269523662364,635.5246330513841
44,65,C,733.4940796205784,680.5395801515366
44,66,C,491.8265341686199,455.42143667508833
44,67,C,814.1805003647235,725.5141467952881
44,68,C,660.8027488894485,816.1219086365139
44,69,C,617.3811300870859,717.700405136549
44,70,C,585.8139016898547,571.3978145864919
44,71,C,601.2682045742422,635.7926235633338
44,72,C,671.9427443107916,898.9941534380403
44,73,C,514.2466706460268,663.8890847137251
44,74,C,723.1864744320912,594.3721816263765
44,75,C,703.7659282388224,751.329475349905
44,1,D,708.0219415121816,604.4189625522521
44,2,D,736.721870320983,583.758846402829
44,3,D,592.6616334746541,743.4719954751524
44,4,D,620.2903237167824,558.2257317222375
44,5,D,694.7216757806086,641.7834110286634
44,6,D,638.263523295011,678.42650592926
44,7,D,702.1265457963095,610.8624156291105
44,8,D,598.2532417314303,641.2982450581046
44,9,D,677.2410774101143,517.0406692241309
44,10,D,662.3668241983885,734.1051224009465
44,11,D,715.9340199771458,772.3528512060915
44,12,D,745.366654370425,775.9819765720116
44,13,D,698.1985140766949,519.7168310627421
44,14,D,674.7063293873597,735.9131757701239
44,15,D,609.5031477408577,565.7372001754716
44,16,D,734.0746288224163,687.2122696524908
44,17,D,713.9062108574985,726.3160571420264
44,18,D,646.2008435307221,708.7454060552359
44,19,D,673.339381192988,741.7098602525529
44,20,D,622.8887558857658,712.9395321358633
44,21,D,650.8683340961527,544.501122571012
44,22,D,703.309742680551,638.9922381054517
44,23,D,537.5922257714599,609.2473259636023
44,24,D,700.7040939331665,497.3037942189735
44,25,D,741.2282400636102,908.9625225893492
44,26,D,690.0948189969813,692.3273948868238
44,27,D,516.2364523961177,648.2183527543777
44,28,D,659.4425330021651,775.2406648884468
44,29,D,696.1607160160052,706.7548643029569
44,30,D,648.0102647807921,650.1253864097987
44,31,D,678.549000324071,715.5360271067768
44,32,D,622.4193429084326,563.5915556086883
44,33,D,635.6760995484605,777.0021616273298
44,34,D,690.8597157895429,632.8289535050138
44,35,D,575.2286983942367,601.6357600242379
44,36,D,695.4583904187464,710.431382198719
44,37,D,626.8310116216361,598.898264886548
44,38,D,640.75493826457,654.5354354772305
44,39,D,720.3525747557557,846.0864317235346
44,40,D,753.074665754912,745.2267197176892
44,41,D,725.8868090786254,876.5584264080182
44,42,D,809.8801310798067,832.5167293023635
44,43,D,746.5509650023405,648.7312553720785
44,44,D,558.3387711807429,720.0167363927862
44,45,D,747.3002457261103,691.5601952571571
44,46,D,737.2595772402643,700.4853546200158
44,47,D,725.9252571905893,474.7140677706085
44,48,D,655.2915642393913,708.998648937991
44,49,D,616.2502588759097,630.4183412550549
44,50,D,654.4754677608848,596.7779085497414
44,51,D,651.3068086729581,625.9830667586758
44,52,D,491.0810133668712,560.9150353424121
44,53,D,496.47049985343966,618.2487335736906
44,54,D,727.4869743939578,716.5388794610834
44,55,D,726.8755986105298,755.7917922888861
44,56,D,666.9066958544538,714.7339253720054
44,57,D,743.5845341090645,688.0097945919849
44,58,D,641.5141593068926,673.605692750039
44,59,D,704.965846477528,908.1120777961464
44,60,D,584.5687788454486,700.543790646939
44,61,D,611.7633668196327,590.5067657954562
44,62,D,779.0409123747638,678.2392192169725
44,63,D,628.6642413859752,558.7503584082657
44,64,D,762.6695814279364,739.7408396533765
44,65,D,582.2886051295045,723.6306414212208
44,66,D,607.3109900437435,621.9613947970732
44,67,D,822.2704373165036,764.9887442283847
44,68,D,597.9400086691452,808.4544915956195
44,69,D,600.3529451389936,654.2842215143721
44,70,D,654.8590617207235,614.0849097091467
44,71,D,695.7051328543581,749.2658294343493
44,72,D,654.2533233794555,930.7341577463749
44,73,D,599.7385923323116,606.3032582194573
44,74,D,658.3648001527209,773.065941119469
44,75,D,650.3849920970451,812.6246639926012
45,1,A,672.0923970411269,584.1161834679807
45,2,A,674.2589610026912,570.3617835164049
45,3,A,519.8859661855859,573.4984840789313
45,4,A,651.2070241009951,468.7467507602688
45,5,A,646.8481102052938,498.51201786240216
45,6,A,550.4746445207174,537.9767801678845
45,7,A,573.1867023035228,586.3300499708619
45,8,A,492.67377805270036,556.9445544246274
45,9,A,659.3193929903673,516.477130018197
45,10,A,582.807172642865,429.5112482225198
45,11,A,541.6035743521223,421.0866275295551
45,12,A,675.2953738167066,440.50124780065465
45,13,A,651.9244148938981,488.52502583507135
45,14,A,696.6058765378594,532.7426799811041
45,15,A,568.1241101560104,477.1463859329798
45,16,A,633.7656330064474,502.8879048081019
45,17,A,716.5337794069837,569.4895780373449
45,18,A,626.1711461209336,531.8645980069125
45,19,A,615.8340628667838,415.016466292914
45,20,A,584.5646640226685,410.8378146067403
45,21,A,564.5486885361402,563.2619796378436
45,22,A,766.9536317452664,604.2537700898046
45,23,A,449.2758022284414,597.4376738716485
45,24,A,673.436475276108,460.1326828393729
45,25,A,511.1264210005518,546.232681484838
45,26,A,623.8982621966594,533.0184207141003
45,27,A,503.08519567905466,675.1969132522202
45,28,A,641.5027643207377,436.20342357771017
45,29,A,750.2417840975578,628.2368781797043
45,30,A,621.6757335030995,490.80620607581375
45,31,A,657.9900959441397,507.4785892724599
45,32,A,476.7289202480748,455.95946742684646
45,33,A,634.675693574425,602.3921326563211
45,34,A,701.8124872030372,621.4070721452754
45,35,A,552.2711663590762,565.1985340457427
45,36,A,686.6059878026558,494.62075078243583
45,37,A,565.0985488374447,431.34241161081866
45,38,A,613.1025009342331,661.2762440590368
45,39,A,642.5262003706837,672.5829541025028
45,40,A,721.6794353103177,357.2253736101545
45,41,A,484.3587594243076,453.8912387596685
45,42,A,802.2136193079527,661.3200272554693
45,43,A,569.6300591404399,447.1049630789641
45,44,A,638.9124246875078,475.3500361739258
45,45,A,637.4222190534309,502.0850389662697
45,46,A,623.5198734200632,433.34551335092453
45,47,A,627.9068228563453,521.4396785851541
